# --- TEST_START: 1746902996 ---
quizzical_solomon,0.11%,1.634GiB / 30.25GiB,4.65MB / 4.23MB
myservice,0.49%,675.8MiB / 30.25GiB,252kB / 4.72MB
grafana,1.18%,91.21MiB / 30.25GiB,136kB / 177kB
backend-a-1,0.13%,735.8MiB / 30.25GiB,42.6MB / 52MB
prometheus,0.09%,59.77MiB / 30.25GiB,10.1MB / 3.45MB
backend-b-1,0.11%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,15.62MiB / 30.25GiB,273kB / 5.36MB
quizzical_solomon,0.11%,1.634GiB / 30.25GiB,4.65MB / 4.23MB
myservice,0.10%,675.8MiB / 30.25GiB,252kB / 4.72MB
grafana,1.11%,91.21MiB / 30.25GiB,136kB / 177kB
backend-a-1,2.56%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.62%,59.77MiB / 30.25GiB,10.1MB / 3.45MB
backend-b-1,0.11%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.82MiB / 30.25GiB,273kB / 5.38MB
quizzical_solomon,0.09%,1.634GiB / 30.25GiB,4.65MB / 4.27MB
myservice,0.15%,675.8MiB / 30.25GiB,253kB / 4.74MB
grafana,1.29%,91.21MiB / 30.25GiB,136kB / 177kB
backend-a-1,0.12%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.00%,59.77MiB / 30.25GiB,10.1MB / 3.45MB
backend-b-1,0.11%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,15.11MiB / 30.25GiB,274kB / 5.39MB
quizzical_solomon,0.10%,1.634GiB / 30.25GiB,4.65MB / 4.27MB
myservice,0.72%,675.8MiB / 30.25GiB,254kB / 4.75MB
grafana,1.17%,91.21MiB / 30.25GiB,136kB / 177kB
backend-a-1,0.13%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.07%,59.77MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,15.11MiB / 30.25GiB,274kB / 5.39MB
quizzical_solomon,0.10%,1.634GiB / 30.25GiB,4.65MB / 4.27MB
myservice,0.11%,675.8MiB / 30.25GiB,254kB / 4.75MB
grafana,1.21%,91.21MiB / 30.25GiB,136kB / 177kB
backend-a-1,0.13%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.46%,59.77MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.10%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.69MiB / 30.25GiB,275kB / 5.41MB
quizzical_solomon,0.43%,1.663GiB / 30.25GiB,4.65MB / 4.27MB
myservice,0.11%,675.8MiB / 30.25GiB,254kB / 4.76MB
grafana,1.27%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.13%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.28%,59.77MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.10%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,1.45%,14.77MiB / 30.25GiB,276kB / 5.42MB
quizzical_solomon,0.12%,1.663GiB / 30.25GiB,4.65MB / 4.27MB
myservice,0.10%,675.8MiB / 30.25GiB,254kB / 4.76MB
grafana,1.03%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.12%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.66%,60.01MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.11%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.77MiB / 30.25GiB,276kB / 5.42MB
quizzical_solomon,0.08%,1.663GiB / 30.25GiB,4.65MB / 4.3MB
myservice,0.11%,675.8MiB / 30.25GiB,255kB / 4.78MB
grafana,1.33%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.10%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.00%,60MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,1.49%,14.62MiB / 30.25GiB,276kB / 5.43MB
quizzical_solomon,0.12%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.38%,675.8MiB / 30.25GiB,256kB / 4.79MB
grafana,1.03%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.12%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.00%,60MiB / 30.25GiB,10.2MB / 3.45MB
backend-b-1,0.10%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.62MiB / 30.25GiB,276kB / 5.43MB
quizzical_solomon,0.09%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.11%,675.8MiB / 30.25GiB,256kB / 4.79MB
grafana,1.02%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.11%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.54%,60.13MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.65MiB / 30.25GiB,277kB / 5.45MB
quizzical_solomon,0.09%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.10%,675.8MiB / 30.25GiB,256kB / 4.8MB
grafana,1.08%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.14%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.18%,60MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,1.94%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.65MiB / 30.25GiB,277kB / 5.45MB
quizzical_solomon,0.11%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.46%,675.8MiB / 30.25GiB,257kB / 4.81MB
grafana,1.04%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,0.12%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.09%,60.01MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,0.40%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.54MiB / 30.25GiB,278kB / 5.46MB
quizzical_solomon,0.09%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.11%,675.8MiB / 30.25GiB,257kB / 4.81MB
grafana,1.19%,91.22MiB / 30.25GiB,137kB / 178kB
backend-a-1,7.74%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.08%,60MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,0.16%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.64MiB / 30.25GiB,279kB / 5.48MB
quizzical_solomon,0.10%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.20%,675.8MiB / 30.25GiB,258kB / 4.83MB
grafana,1.04%,91.22MiB / 30.25GiB,137kB / 179kB
backend-a-1,0.30%,736MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.22%,60MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,0.11%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.64MiB / 30.25GiB,279kB / 5.48MB
quizzical_solomon,0.09%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.11%,675.8MiB / 30.25GiB,258kB / 4.83MB
grafana,1.44%,91.23MiB / 30.25GiB,138kB / 179kB
backend-a-1,0.11%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.67%,60.24MiB / 30.25GiB,10.3MB / 3.46MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.73MiB / 30.25GiB,279kB / 5.49MB
quizzical_solomon,0.09%,1.663GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.12%,675.8MiB / 30.25GiB,258kB / 4.84MB
grafana,1.24%,91.23MiB / 30.25GiB,138kB / 179kB
backend-a-1,0.14%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.00%,60.25MiB / 30.25GiB,10.4MB / 3.46MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.67MiB / 30.25GiB,280kB / 5.51MB
quizzical_solomon,0.12%,1.662GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.42%,675.8MiB / 30.25GiB,259kB / 4.85MB
grafana,1.17%,91.23MiB / 30.25GiB,138kB / 179kB
backend-a-1,0.12%,735.9MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.08%,60.25MiB / 30.25GiB,10.4MB / 3.46MB
backend-b-1,0.12%,484.6MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,14.67MiB / 30.25GiB,280kB / 5.51MB
quizzical_solomon,0.08%,1.662GiB / 30.25GiB,4.65MB / 4.31MB
myservice,0.09%,675.8MiB / 30.25GiB,259kB / 4.85MB
grafana,1.15%,91.22MiB / 30.25GiB,138kB / 179kB
backend-a-1,0.11%,725.7MiB / 30.25GiB,42.6MB / 52.1MB
prometheus,0.57%,60.37MiB / 30.25GiB,10.4MB / 3.46MB
backend-b-1,0.10%,483.8MiB / 30.25GiB,36.9MB / 40MB
node-exporter,0.00%,15.31MiB / 30.25GiB,281kB / 5.52MB
quizzical_solomon,110.53%,1.815GiB / 30.25GiB,8.26MB / 7.62MB
myservice,0.09%,675.9MiB / 30.25GiB,260kB / 4.87MB
grafana,1.78%,91.4MiB / 30.25GiB,138kB / 179kB
backend-a-1,223.95%,735.7MiB / 30.25GiB,44.4MB / 54.1MB
prometheus,0.36%,60.24MiB / 30.25GiB,10.4MB / 3.46MB
backend-b-1,57.57%,485.1MiB / 30.25GiB,38.4MB / 41.6MB
node-exporter,3.66%,15.06MiB / 30.25GiB,281kB / 5.54MB
quizzical_solomon,0.27%,2.034GiB / 30.25GiB,9.62MB / 8.85MB
myservice,0.12%,675.9MiB / 30.25GiB,260kB / 4.87MB
grafana,1.11%,91.4MiB / 30.25GiB,138kB / 180kB
backend-a-1,0.10%,735.2MiB / 30.25GiB,45MB / 55MB
prometheus,0.00%,60.25MiB / 30.25GiB,10.4MB / 3.46MB
backend-b-1,0.11%,484.7MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.06MiB / 30.25GiB,281kB / 5.54MB
quizzical_solomon,0.11%,2.034GiB / 30.25GiB,9.62MB / 8.88MB
myservice,0.11%,675.9MiB / 30.25GiB,260kB / 4.88MB
grafana,1.13%,91.4MiB / 30.25GiB,138kB / 180kB
backend-a-1,0.10%,735.2MiB / 30.25GiB,45MB / 55MB
prometheus,0.10%,60.24MiB / 30.25GiB,10.4MB / 3.47MB
backend-b-1,0.10%,486.9MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.74%,15.01MiB / 30.25GiB,282kB / 5.55MB
quizzical_solomon,0.09%,2.034GiB / 30.25GiB,9.62MB / 8.91MB
myservice,0.11%,675.9MiB / 30.25GiB,261kB / 4.89MB
grafana,1.09%,91.4MiB / 30.25GiB,138kB / 180kB
backend-a-1,0.11%,735.2MiB / 30.25GiB,45MB / 55MB
prometheus,0.21%,60.24MiB / 30.25GiB,10.5MB / 3.47MB
backend-b-1,3.46%,487.1MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.01MiB / 30.25GiB,282kB / 5.55MB
quizzical_solomon,0.10%,2.034GiB / 30.25GiB,9.62MB / 8.91MB
myservice,0.12%,675.9MiB / 30.25GiB,261kB / 4.89MB
grafana,1.11%,91.4MiB / 30.25GiB,138kB / 180kB
backend-a-1,0.10%,735.2MiB / 30.25GiB,45MB / 55MB
prometheus,0.62%,60.38MiB / 30.25GiB,10.5MB / 3.47MB
backend-b-1,0.09%,487.1MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,14.7MiB / 30.25GiB,283kB / 5.57MB
quizzical_solomon,0.10%,2.035GiB / 30.25GiB,9.62MB / 8.92MB
myservice,0.11%,675.9MiB / 30.25GiB,262kB / 4.9MB
grafana,1.06%,91.4MiB / 30.25GiB,139kB / 180kB
backend-a-1,0.16%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.00%,60.24MiB / 30.25GiB,10.5MB / 3.47MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,1.72%,14.55MiB / 30.25GiB,284kB / 5.58MB
quizzical_solomon,0.12%,2.035GiB / 30.25GiB,9.62MB / 8.95MB
myservice,0.42%,676MiB / 30.25GiB,262kB / 4.92MB
grafana,1.15%,91.4MiB / 30.25GiB,139kB / 180kB
backend-a-1,0.13%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.07%,60.25MiB / 30.25GiB,10.5MB / 3.47MB
backend-b-1,0.14%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,14.55MiB / 30.25GiB,284kB / 5.58MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.95MB
myservice,0.12%,675.9MiB / 30.25GiB,262kB / 4.92MB
grafana,1.09%,91.4MiB / 30.25GiB,139kB / 180kB
backend-a-1,0.18%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.06%,60.24MiB / 30.25GiB,10.5MB / 3.47MB
backend-b-1,0.15%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.28MiB / 30.25GiB,284kB / 5.59MB
quizzical_solomon,0.10%,2.035GiB / 30.25GiB,9.62MB / 8.95MB
myservice,0.17%,676.1MiB / 30.25GiB,263kB / 4.93MB
grafana,3.05%,91.41MiB / 30.25GiB,139kB / 180kB
backend-a-1,0.13%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.17%,60.37MiB / 30.25GiB,10.6MB / 3.47MB
backend-b-1,0.12%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.28MiB / 30.25GiB,284kB / 5.59MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.95MB
myservice,8.13%,676.7MiB / 30.25GiB,263kB / 4.93MB
grafana,1.08%,91.4MiB / 30.25GiB,139kB / 181kB
backend-a-1,0.10%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.00%,60.25MiB / 30.25GiB,10.6MB / 3.47MB
backend-b-1,0.10%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.3MiB / 30.25GiB,285kB / 5.61MB
quizzical_solomon,0.14%,2.035GiB / 30.25GiB,9.62MB / 8.95MB
myservice,0.11%,676.3MiB / 30.25GiB,264kB / 4.94MB
grafana,1.14%,91.4MiB / 30.25GiB,139kB / 181kB
backend-a-1,0.16%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.06%,60.24MiB / 30.25GiB,10.6MB / 3.47MB
backend-b-1,0.15%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.86MiB / 30.25GiB,286kB / 5.62MB
quizzical_solomon,0.10%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.50%,676.2MiB / 30.25GiB,264kB / 4.96MB
grafana,1.02%,91.41MiB / 30.25GiB,139kB / 181kB
backend-a-1,0.12%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.27%,60.37MiB / 30.25GiB,10.6MB / 3.47MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.86MiB / 30.25GiB,286kB / 5.62MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.12%,676.2MiB / 30.25GiB,264kB / 4.96MB
grafana,1.15%,91.41MiB / 30.25GiB,139kB / 181kB
backend-a-1,0.13%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.65%,60.26MiB / 30.25GiB,10.6MB / 3.47MB
backend-b-1,0.10%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.88MiB / 30.25GiB,287kB / 5.64MB
quizzical_solomon,0.08%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.12%,676.2MiB / 30.25GiB,265kB / 4.97MB
grafana,1.18%,91.41MiB / 30.25GiB,139kB / 181kB
backend-a-1,0.12%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.00%,60.25MiB / 30.25GiB,10.6MB / 3.48MB
backend-b-1,0.12%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.78MiB / 30.25GiB,287kB / 5.65MB
quizzical_solomon,0.08%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.38%,676.3MiB / 30.25GiB,266kB / 4.98MB
grafana,1.06%,91.41MiB / 30.25GiB,140kB / 181kB
backend-a-1,0.10%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.08%,60.29MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.09%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.78MiB / 30.25GiB,287kB / 5.65MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.09%,676.2MiB / 30.25GiB,266kB / 4.98MB
grafana,1.08%,91.41MiB / 30.25GiB,140kB / 181kB
backend-a-1,0.11%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.23%,60.28MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.1MiB / 30.25GiB,288kB / 5.67MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.12%,676.2MiB / 30.25GiB,266kB / 4.99MB
grafana,1.20%,91.41MiB / 30.25GiB,140kB / 181kB
backend-a-1,0.10%,735.4MiB / 30.25GiB,45MB / 55MB
prometheus,0.22%,60.29MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,1.32%,15.34MiB / 30.25GiB,289kB / 5.68MB
quizzical_solomon,0.09%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.10%,676.2MiB / 30.25GiB,266kB / 4.99MB
grafana,1.22%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,3.92%,735.9MiB / 30.25GiB,45MB / 55MB
prometheus,0.63%,60.42MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.25MiB / 30.25GiB,289kB / 5.68MB
quizzical_solomon,0.11%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.11%,676.2MiB / 30.25GiB,267kB / 5.01MB
grafana,1.10%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,0.32%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.00%,60.28MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.12%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,1.52%,14.91MiB / 30.25GiB,290kB / 5.7MB
quizzical_solomon,0.08%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.45%,676.2MiB / 30.25GiB,268kB / 5.02MB
grafana,1.13%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,0.10%,735.5MiB / 30.25GiB,45MB / 55MB
prometheus,0.09%,60.32MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.11%,487MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,14.67MiB / 30.25GiB,290kB / 5.7MB
quizzical_solomon,0.08%,2.035GiB / 30.25GiB,9.62MB / 8.98MB
myservice,0.10%,676.2MiB / 30.25GiB,268kB / 5.02MB
grafana,1.16%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,0.17%,725.8MiB / 30.25GiB,45MB / 55MB
prometheus,0.48%,60.37MiB / 30.25GiB,10.7MB / 3.48MB
backend-b-1,0.14%,486.3MiB / 30.25GiB,39MB / 42.2MB
node-exporter,0.00%,15.31MiB / 30.25GiB,290kB / 5.71MB
quizzical_solomon,106.40%,2.401GiB / 30.25GiB,13MB / 12.1MB
myservice,0.12%,676.2MiB / 30.25GiB,268kB / 5.03MB
grafana,1.41%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,227.69%,736.2MiB / 30.25GiB,46.6MB / 56.9MB
prometheus,0.00%,60.35MiB / 30.25GiB,10.8MB / 3.48MB
backend-b-1,57.72%,487MiB / 30.25GiB,40.4MB / 43.7MB
node-exporter,2.79%,14.86MiB / 30.25GiB,291kB / 5.73MB
quizzical_solomon,0.09%,2.624GiB / 30.25GiB,14.9MB / 13.8MB
myservice,0.43%,676.2MiB / 30.25GiB,269kB / 5.05MB
grafana,1.02%,91.41MiB / 30.25GiB,140kB / 182kB
backend-a-1,0.10%,735.8MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.08%,60.37MiB / 30.25GiB,10.8MB / 3.48MB
backend-b-1,0.10%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,14.68MiB / 30.25GiB,291kB / 5.73MB
quizzical_solomon,0.08%,2.624GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.10%,676.2MiB / 30.25GiB,269kB / 5.05MB
grafana,1.07%,91.41MiB / 30.25GiB,141kB / 182kB
backend-a-1,0.21%,735.7MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.07%,60.36MiB / 30.25GiB,10.8MB / 3.48MB
backend-b-1,0.16%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,14.69MiB / 30.25GiB,292kB / 5.74MB
quizzical_solomon,0.09%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.14%,676.2MiB / 30.25GiB,270kB / 5.06MB
grafana,1.15%,91.41MiB / 30.25GiB,141kB / 182kB
backend-a-1,0.10%,735.7MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.22%,60.36MiB / 30.25GiB,10.8MB / 3.49MB
backend-b-1,0.12%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,1.52%,14.9MiB / 30.25GiB,293kB / 5.76MB
quizzical_solomon,0.09%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.10%,676.2MiB / 30.25GiB,270kB / 5.06MB
grafana,1.11%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.11%,735.7MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.56%,60.38MiB / 30.25GiB,10.8MB / 3.49MB
backend-b-1,0.12%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,14.9MiB / 30.25GiB,293kB / 5.76MB
quizzical_solomon,0.16%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.11%,676.2MiB / 30.25GiB,270kB / 5.07MB
grafana,1.14%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.13%,735.7MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.00%,60.37MiB / 30.25GiB,10.9MB / 3.49MB
backend-b-1,0.11%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,14.46MiB / 30.25GiB,293kB / 5.77MB
quizzical_solomon,0.09%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.37%,676.2MiB / 30.25GiB,271kB / 5.08MB
grafana,1.07%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.10%,735.8MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.09%,60.38MiB / 30.25GiB,10.9MB / 3.49MB
backend-b-1,0.12%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,14.46MiB / 30.25GiB,293kB / 5.77MB
quizzical_solomon,0.09%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.12%,676.2MiB / 30.25GiB,271kB / 5.08MB
grafana,1.20%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.17%,735.9MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.60%,60.41MiB / 30.25GiB,10.9MB / 3.49MB
backend-b-1,0.12%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,0.00%,15.06MiB / 30.25GiB,294kB / 5.78MB
quizzical_solomon,0.09%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.10%,676.2MiB / 30.25GiB,272kB / 5.1MB
grafana,1.25%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.11%,735.8MiB / 30.25GiB,47.5MB / 58MB
prometheus,0.22%,60.41MiB / 30.25GiB,10.9MB / 3.49MB
backend-b-1,0.12%,486.9MiB / 30.25GiB,41.2MB / 44.6MB
node-exporter,1.23%,14.95MiB / 30.25GiB,295kB / 5.8MB
quizzical_solomon,0.08%,2.625GiB / 30.25GiB,14.9MB / 13.9MB
myservice,0.10%,676.2MiB / 30.25GiB,272kB / 5.1MB
grafana,0.93%,91.41MiB / 30.25GiB,141kB / 183kB
backend-a-1,0.10%,735.8MiB / 30.25GiB,47.5MB / 58MB
